GEOID,NAME,year,total_25plus,bachelors_plus,percent_bachelors_plus
18097390500,"Census Tract 3905, Marion County, Indiana",2017,1628,236,14.496314496314497
18097390600,"Census Tract 3906, Marion County, Indiana",2017,3414,1250,36.613942589338016
18097390700,"Census Tract 3907, Marion County, Indiana",2017,1831,253,13.817586018569088
18097390800,"Census Tract 3908, Marion County, Indiana",2017,2453,266,10.843864655523848
18097390900,"Census Tract 3909, Marion County, Indiana",2017,1926,1112,57.73624091381101
18097391000,"Census Tract 3910, Marion County, Indiana",2017,3716,2819,75.86114101184069
18097380200,"Census Tract 3802, Marion County, Indiana",2017,2349,281,11.962537249893572
18097380902,"Census Tract 3809.02, Marion County, Indiana",2017,3988,1633,40.947843530591776
18097381203,"Census Tract 3812.03, Marion County, Indiana",2017,1868,233,12.473233404710921
18097360202,"Census Tract 3602.02, Marion County, Indiana",2017,2111,366,17.33775461866414
18097360301,"Census Tract 3603.01, Marion County, Indiana",2017,2095,242,11.551312649164677
18097360401,"Census Tract 3604.01, Marion County, Indiana",2017,3753,467,12.44337863042899
18097380501,"Census Tract 3805.01, Marion County, Indiana",2017,1860,315,16.93548387096774
18097390402,"Census Tract 3904.02, Marion County, Indiana",2017,7568,2946,38.92706131078224
18097321300,"Census Tract 3213, Marion County, Indiana",2017,1839,1407,76.5089722675367
18097330103,"Census Tract 3301.03, Marion County, Indiana",2017,3833,2062,53.7959822593269
18097330600,"Census Tract 3306, Marion County, Indiana",2017,3349,710,21.2003583159152
18097322600,"Census Tract 3226, Marion County, Indiana",2017,2254,268,11.88997338065661
18097321100,"Census Tract 3211, Marion County, Indiana",2017,2586,1370,52.977571539056456
18097320400,"Census Tract 3204, Marion County, Indiana",2017,2334,839,35.946872322193656
18097340800,"Census Tract 3408, Marion County, Indiana",2017,1162,312,26.85025817555938
18097354700,"Census Tract 3547, Marion County, Indiana",2017,928,126,13.577586206896552
18097355700,"Census Tract 3557, Marion County, Indiana",2017,1506,86,5.710491367861886
18097357400,"Census Tract 3574, Marion County, Indiana",2017,2777,194,6.985956067698956
18097357800,"Census Tract 3578, Marion County, Indiana",2017,1268,292,23.028391167192428
18097358100,"Census Tract 3581, Marion County, Indiana",2017,1879,204,10.856838744012773
18097360404,"Census Tract 3604.04, Marion County, Indiana",2017,3907,491,12.567187100076785
18097380502,"Census Tract 3805.02, Marion County, Indiana",2017,2070,301,14.541062801932368
18097380800,"Census Tract 3808, Marion County, Indiana",2017,1918,253,13.19082377476538
18097380901,"Census Tract 3809.01, Marion County, Indiana",2017,3541,1073,30.302174526969782
18097381101,"Census Tract 3811.01, Marion County, Indiana",2017,3849,1870,48.584047804624575
18097381102,"Census Tract 3811.02, Marion County, Indiana",2017,4363,1228,28.145771258308503
18097381204,"Census Tract 3812.04, Marion County, Indiana",2017,2444,563,23.036006546644845
18097390300,"Census Tract 3903, Marion County, Indiana",2017,3911,1122,28.688315008949118
18097310106,"Census Tract 3101.06, Marion County, Indiana",2017,2691,847,31.475287997027127
18097320108,"Census Tract 3201.08, Marion County, Indiana",2017,3167,865,27.312914430059994
18097320202,"Census Tract 3202.02, Marion County, Indiana",2017,3227,2331,72.23427331887201
18097320301,"Census Tract 3203.01, Marion County, Indiana",2017,2828,1792,63.366336633663366
18097320700,"Census Tract 3207, Marion County, Indiana",2017,1487,1057,71.0827168796234
18097321002,"Census Tract 3210.02, Marion County, Indiana",2017,3017,1722,57.07656612529002
18097380600,"Census Tract 3806, Marion County, Indiana",2017,3379,674,19.946729801716483
18097321800,"Census Tract 3218, Marion County, Indiana",2017,2859,2138,74.78139209513816
18097322200,"Census Tract 3222, Marion County, Indiana",2017,1552,792,51.03092783505155
18097330203,"Census Tract 3302.03, Marion County, Indiana",2017,4335,3043,70.19607843137256
18097341902,"Census Tract 3419.02, Marion County, Indiana",2017,2523,586,23.226317875544986
18097330204,"Census Tract 3302.04, Marion County, Indiana",2017,4429,2258,50.982163016482275
18097330500,"Census Tract 3305, Marion County, Indiana",2017,4107,1143,27.830533235938642
18097352300,"Census Tract 3523, Marion County, Indiana",2017,804,51,6.343283582089552
18097355100,"Census Tract 3551, Marion County, Indiana",2017,1097,104,9.480401093892434
18097355300,"Census Tract 3553, Marion County, Indiana",2017,1651,417,25.257419745608722
18097320109,"Census Tract 3201.09, Marion County, Indiana",2017,2103,1240,58.96338563956253
18097310104,"Census Tract 3101.04, Marion County, Indiana",2017,2618,1446,55.23300229182582
18097310308,"Census Tract 3103.08, Marion County, Indiana",2017,2115,730,34.515366430260045
18097320107,"Census Tract 3201.07, Marion County, Indiana",2017,1510,896,59.33774834437086
18097320800,"Census Tract 3208, Marion County, Indiana",2017,2122,1546,72.85579641847313
18097321200,"Census Tract 3212, Marion County, Indiana",2017,3731,2965,79.46931117662825
18097330401,"Census Tract 3304.01, Marion County, Indiana",2017,4216,2481,58.84724857685009
18097330900,"Census Tract 3309, Marion County, Indiana",2017,3374,466,13.811499703615887
18097340101,"Census Tract 3401.01, Marion County, Indiana",2017,2641,787,29.799318439984855
18097340600,"Census Tract 3406, Marion County, Indiana",2017,3404,361,10.605170387779083
18097341100,"Census Tract 3411, Marion County, Indiana",2017,1460,116,7.945205479452055
18097342000,"Census Tract 3420, Marion County, Indiana",2017,4443,1311,29.50708980418636
18097350800,"Census Tract 3508, Marion County, Indiana",2017,1180,56,4.745762711864407
18097351200,"Census Tract 3512, Marion County, Indiana",2017,1517,96,6.328279499011206
18097352100,"Census Tract 3521, Marion County, Indiana",2017,1319,96,7.278241091736164
18097356200,"Census Tract 3562, Marion County, Indiana",2017,3127,955,30.540454109370003
18097357900,"Census Tract 3579, Marion County, Indiana",2017,2868,708,24.686192468619247
18097360101,"Census Tract 3601.01, Marion County, Indiana",2017,1312,54,4.115853658536586
18097360402,"Census Tract 3604.02, Marion County, Indiana",2017,1256,131,10.429936305732484
18097360700,"Census Tract 3607, Marion County, Indiana",2017,1483,674,45.4484153742414
18097351500,"Census Tract 3515, Marion County, Indiana",2017,1116,157,14.068100358422939
18097320903,"Census Tract 3209.03, Marion County, Indiana",2017,2599,271,10.427087341285109
18097360601,"Census Tract 3606.01, Marion County, Indiana",2017,3515,684,19.45945945945946
18097320106,"Census Tract 3201.06, Marion County, Indiana",2017,1538,946,61.508452535760725
18097322500,"Census Tract 3225, Marion County, Indiana",2017,1006,200,19.880715705765407
18097342200,"Census Tract 3422, Marion County, Indiana",2017,3386,272,8.033077377436504
18097355600,"Census Tract 3556, Marion County, Indiana",2017,1314,30,2.2831050228310503
18097310305,"Census Tract 3103.05, Marion County, Indiana",2017,3831,930,24.275646045418952
18097322100,"Census Tract 3221, Marion County, Indiana",2017,1763,804,45.60408394781622
18097342300,"Census Tract 3423, Marion County, Indiana",2017,4190,166,3.9618138424821003
18097353300,"Census Tract 3533, Marion County, Indiana",2017,2095,915,43.67541766109785
18097357100,"Census Tract 3571, Marion County, Indiana",2017,1400,442,31.571428571428573
18097360602,"Census Tract 3606.02, Marion County, Indiana",2017,4244,671,15.810556079170594
18097361100,"Census Tract 3611, Marion County, Indiana",2017,2428,1147,47.24052718286656
18097370201,"Census Tract 3702.01, Marion County, Indiana",2017,2678,358,13.368185212845408
18097381002,"Census Tract 3810.02, Marion County, Indiana",2017,1950,530,27.17948717948718
18097390200,"Census Tract 3902, Marion County, Indiana",2017,2121,636,29.985855728429986
18097390403,"Census Tract 3904.03, Marion County, Indiana",2017,6426,2909,45.26921879863056
18097310103,"Census Tract 3101.03, Marion County, Indiana",2017,4954,3109,62.757367783609205
18097310105,"Census Tract 3101.05, Marion County, Indiana",2017,2440,1035,42.41803278688525
18097310108,"Census Tract 3101.08, Marion County, Indiana",2017,2700,1817,67.29629629629629
18097320203,"Census Tract 3202.03, Marion County, Indiana",2017,2509,1335,53.20844958150658
18097320500,"Census Tract 3205, Marion County, Indiana",2017,2248,1423,63.30071174377224
18097320901,"Census Tract 3209.01, Marion County, Indiana",2017,4413,2287,51.824155903013825
18097322400,"Census Tract 3224, Marion County, Indiana",2017,2282,827,36.24014022787029
18097330106,"Census Tract 3301.06, Marion County, Indiana",2017,2616,887,33.90672782874618
18097330107,"Census Tract 3301.07, Marion County, Indiana",2017,4672,2862,61.25856164383562
18097320105,"Census Tract 3201.05, Marion County, Indiana",2017,3021,1387,45.911949685534594
18097320204,"Census Tract 3202.04, Marion County, Indiana",2017,3576,1593,44.54697986577181
18097320600,"Census Tract 3206, Marion County, Indiana",2017,1830,895,48.90710382513661
18097321700,"Census Tract 3217, Marion County, Indiana",2017,3064,1775,57.93080939947781
18097330202,"Census Tract 3302.02, Marion County, Indiana",2017,6493,1162,17.896195903280457
18097340300,"Census Tract 3403, Marion County, Indiana",2017,4849,401,8.269746339451434
18097341200,"Census Tract 3412, Marion County, Indiana",2017,1347,113,8.389012620638455
18097341600,"Census Tract 3416, Marion County, Indiana",2017,1216,84,6.907894736842105
18097342101,"Census Tract 3421.01, Marion County, Indiana",2017,3672,512,13.943355119825709
18097342600,"Census Tract 3426, Marion County, Indiana",2017,2006,82,4.087736789631107
18097352400,"Census Tract 3524, Marion County, Indiana",2017,2056,181,8.803501945525293
18097352700,"Census Tract 3527, Marion County, Indiana",2017,1698,344,20.259128386336865
18097330700,"Census Tract 3307, Marion County, Indiana",2017,4200,267,6.357142857142857
18097350100,"Census Tract 3501, Marion County, Indiana",2017,839,110,13.110846245530393
18097360900,"Census Tract 3609, Marion County, Indiana",2017,3869,717,18.531920392866375
18097361000,"Census Tract 3610, Marion County, Indiana",2017,1623,854,52.61860751694393
18097340400,"Census Tract 3404, Marion County, Indiana",2017,2125,161,7.576470588235294
18097342400,"Census Tract 3424, Marion County, Indiana",2017,1180,53,4.491525423728813
18097342500,"Census Tract 3425, Marion County, Indiana",2017,2992,271,9.057486631016042
18097350500,"Census Tract 3505, Marion County, Indiana",2017,1592,84,5.276381909547739
18097350600,"Census Tract 3506, Marion County, Indiana",2017,2844,192,6.751054852320675
18097351600,"Census Tract 3516, Marion County, Indiana",2017,1743,922,52.89730349971314
18097351000,"Census Tract 3510, Marion County, Indiana",2017,1521,388,25.509533201840895
18097352500,"Census Tract 3525, Marion County, Indiana",2017,2261,511,22.60061919504644
18097352800,"Census Tract 3528, Marion County, Indiana",2017,696,112,16.091954022988507
18097353600,"Census Tract 3536, Marion County, Indiana",2017,1358,128,9.425625920471282
18097354900,"Census Tract 3549, Marion County, Indiana",2017,1876,120,6.3965884861407245
18097355900,"Census Tract 3559, Marion County, Indiana",2017,1531,454,29.653821032005226
18097357000,"Census Tract 3570, Marion County, Indiana",2017,1640,204,12.439024390243903
18097360102,"Census Tract 3601.02, Marion County, Indiana",2017,1358,139,10.235640648011781
18097380700,"Census Tract 3807, Marion County, Indiana",2017,3495,503,14.391988555078683
18097361400,"Census Tract 3614, Marion County, Indiana",2017,7463,1377,18.451025056947607
18097361600,"Census Tract 3616, Marion County, Indiana",2017,5644,1805,31.98086463501063
18097310201,"Census Tract 3102.01, Marion County, Indiana",2017,2309,967,41.8796015591165
18097310306,"Census Tract 3103.06, Marion County, Indiana",2017,3377,460,13.621557595498963
18097320304,"Census Tract 3203.04, Marion County, Indiana",2017,4712,3229,68.52716468590832
18097321001,"Census Tract 3210.01, Marion County, Indiana",2017,2026,517,25.518262586377098
18097356400,"Census Tract 3564, Marion County, Indiana",2017,2394,308,12.865497076023392
18097354400,"Census Tract 3544, Marion County, Indiana",2017,1150,565,49.130434782608695
18097331000,"Census Tract 3310, Marion County, Indiana",2017,2889,225,7.788161993769471
18097340500,"Census Tract 3405, Marion County, Indiana",2017,2610,434,16.628352490421456
18097340700,"Census Tract 3407, Marion County, Indiana",2017,2460,75,3.048780487804878
18097341700,"Census Tract 3417, Marion County, Indiana",2017,3045,171,5.615763546798029
18097350300,"Census Tract 3503, Marion County, Indiana",2017,1787,312,17.459429210968104
18097351900,"Census Tract 3519, Marion County, Indiana",2017,1825,184,10.082191780821917
18097355400,"Census Tract 3554, Marion County, Indiana",2017,2077,308,14.829080404429465
18097355500,"Census Tract 3555, Marion County, Indiana",2017,2522,114,4.520222045995242
18097356900,"Census Tract 3569, Marion County, Indiana",2017,1707,165,9.666080843585238
18097357200,"Census Tract 3572, Marion County, Indiana",2017,1472,94,6.385869565217392
18097358000,"Census Tract 3580, Marion County, Indiana",2017,1137,96,8.443271767810026
18097370202,"Census Tract 3702.02, Marion County, Indiana",2017,4235,479,11.310507674144038
18097360302,"Census Tract 3603.02, Marion County, Indiana",2017,1538,80,5.201560468140442
18097361200,"Census Tract 3612, Marion County, Indiana",2017,2307,589,25.530992631122672
18097361300,"Census Tract 3613, Marion County, Indiana",2017,1858,177,9.52637244348762
18097380402,"Census Tract 3804.02, Marion County, Indiana",2017,3046,372,12.212738017071569
18097360201,"Census Tract 3602.01, Marion County, Indiana",2017,2299,222,9.656372335798173
18097360501,"Census Tract 3605.01, Marion County, Indiana",2017,4107,561,13.659605551497444
18097320303,"Census Tract 3203.03, Marion County, Indiana",2017,2424,1466,60.478547854785475
18097320902,"Census Tract 3209.02, Marion County, Indiana",2017,2288,676,29.545454545454547
18097321600,"Census Tract 3216, Marion County, Indiana",2017,4029,1720,42.69049391908662
18097321900,"Census Tract 3219, Marion County, Indiana",2017,2256,1822,80.76241134751773
18097322000,"Census Tract 3220, Marion County, Indiana",2017,2556,958,37.480438184663534
18097322700,"Census Tract 3227, Marion County, Indiana",2017,1585,415,26.182965299684543
18097340102,"Census Tract 3401.02, Marion County, Indiana",2017,2486,526,21.158487530168944
18097341000,"Census Tract 3410, Marion County, Indiana",2017,1320,467,35.378787878787875
18097381205,"Census Tract 3812.05, Marion County, Indiana",2018,4250,677,15.929411764705883
18097321400,"Census Tract 3214, Marion County, Indiana",2018,4446,2639,59.35672514619883
18097322300,"Census Tract 3223, Marion County, Indiana",2018,1917,1395,72.7699530516432
18097330105,"Census Tract 3301.05, Marion County, Indiana",2018,3936,1565,39.761178861788615
18097340108,"Census Tract 3401.08, Marion County, Indiana",2018,1416,156,11.016949152542374
18097350400,"Census Tract 3504, Marion County, Indiana",2018,1960,664,33.87755102040816
18097350700,"Census Tract 3507, Marion County, Indiana",2018,993,53,5.337361530715005
18097350900,"Census Tract 3509, Marion County, Indiana",2018,877,251,28.62029646522235
18097351700,"Census Tract 3517, Marion County, Indiana",2018,1601,710,44.3472829481574
18097310110,"Census Tract 3101.10, Marion County, Indiana",2018,1970,1044,52.994923857868024
18097310111,"Census Tract 3101.11, Marion County, Indiana",2018,2615,870,33.26959847036329
18097310204,"Census Tract 3102.04, Marion County, Indiana",2018,3352,971,28.96778042959427
18097310310,"Census Tract 3103.10, Marion County, Indiana",2018,3087,1021,33.07418205377389
18097310203,"Census Tract 3102.03, Marion County, Indiana",2018,3950,1600,40.50632911392405
18097310309,"Census Tract 3103.09, Marion County, Indiana",2018,2372,411,17.327150084317033
18097310311,"Census Tract 3103.11, Marion County, Indiana",2018,3765,1405,37.31739707835325
18097310312,"Census Tract 3103.12, Marion County, Indiana",2018,3866,966,24.987066735644078
18097330108,"Census Tract 3301.08, Marion County, Indiana",2018,2869,1875,65.35378180550714
18097330109,"Census Tract 3301.09, Marion County, Indiana",2018,3971,2397,60.362629060690004
18097340300,"Census Tract 3403, Marion County, Indiana",2018,4998,443,8.863545418167266
18097341200,"Census Tract 3412, Marion County, Indiana",2018,1385,117,8.447653429602887
18097341600,"Census Tract 3416, Marion County, Indiana",2018,1295,63,4.864864864864865
18097342101,"Census Tract 3421.01, Marion County, Indiana",2018,3493,425,12.167191525908962
18097352600,"Census Tract 3526, Marion County, Indiana",2018,2097,197,9.394372913686219
18097353500,"Census Tract 3535, Marion County, Indiana",2018,1470,810,55.10204081632653
18097354800,"Census Tract 3548, Marion County, Indiana",2018,934,134,14.346895074946467
18097355000,"Census Tract 3550, Marion County, Indiana",2018,1295,116,8.957528957528957
18097357500,"Census Tract 3575, Marion County, Indiana",2018,2906,569,19.580178940123883
18097357600,"Census Tract 3576, Marion County, Indiana",2018,4497,322,7.160329108294419
18097360202,"Census Tract 3602.02, Marion County, Indiana",2018,2023,327,16.16411270390509
18097354200,"Census Tract 3542, Marion County, Indiana",2018,6415,3669,57.19407638347623
18097354500,"Census Tract 3545, Marion County, Indiana",2018,1590,518,32.57861635220126
18097357300,"Census Tract 3573, Marion County, Indiana",2018,1367,50,3.6576444769568397
18097360405,"Census Tract 3604.05, Marion County, Indiana",2018,3564,860,24.130190796857462
18097360502,"Census Tract 3605.02, Marion County, Indiana",2018,4323,620,14.341892204487625
18097360800,"Census Tract 3608, Marion County, Indiana",2018,1809,286,15.809839690436705
18097380200,"Census Tract 3802, Marion County, Indiana",2018,2275,291,12.791208791208792
18097380902,"Census Tract 3809.02, Marion County, Indiana",2018,4139,1794,43.343802850930174
18097381203,"Census Tract 3812.03, Marion County, Indiana",2018,1919,267,13.913496612819177
18097320109,"Census Tract 3201.09, Marion County, Indiana",2018,2052,1254,61.111111111111114
18097310104,"Census Tract 3101.04, Marion County, Indiana",2018,2650,1454,54.867924528301884
18097310308,"Census Tract 3103.08, Marion County, Indiana",2018,2055,737,35.86374695863747
18097320107,"Census Tract 3201.07, Marion County, Indiana",2018,1542,921,59.72762645914397
18097320800,"Census Tract 3208, Marion County, Indiana",2018,2154,1560,72.42339832869081
18097310306,"Census Tract 3103.06, Marion County, Indiana",2018,3102,523,16.860090264345583
18097320304,"Census Tract 3203.04, Marion County, Indiana",2018,4752,3329,70.0547138047138
18097321001,"Census Tract 3210.01, Marion County, Indiana",2018,1922,547,28.45993756503642
18097356400,"Census Tract 3564, Marion County, Indiana",2018,2094,222,10.601719197707736
18097354400,"Census Tract 3544, Marion County, Indiana",2018,1196,652,54.51505016722408
18097331000,"Census Tract 3310, Marion County, Indiana",2018,3048,263,8.628608923884514
18097340500,"Census Tract 3405, Marion County, Indiana",2018,2467,436,17.67328739359546
18097330206,"Census Tract 3302.06, Marion County, Indiana",2018,3243,1561,48.134443416589576
18097330209,"Census Tract 3302.09, Marion County, Indiana",2018,6240,2421,38.79807692307692
18097330208,"Census Tract 3302.08, Marion County, Indiana",2018,2100,1118,53.23809523809524
18097330803,"Census Tract 3308.03, Marion County, Indiana",2018,1797,219,12.186978297161936
18097330804,"Census Tract 3308.04, Marion County, Indiana",2018,1593,89,5.586942875078468
18097330805,"Census Tract 3308.05, Marion County, Indiana",2018,1706,113,6.623681125439625
18097330806,"Census Tract 3308.06, Marion County, Indiana",2018,2429,184,7.575133799917662
18097340109,"Census Tract 3401.09, Marion County, Indiana",2018,724,193,26.65745856353591
18097340110,"Census Tract 3401.10, Marion County, Indiana",2018,3017,394,13.059330460722572
18097342600,"Census Tract 3426, Marion County, Indiana",2018,1991,57,2.862882973380211
18097340700,"Census Tract 3407, Marion County, Indiana",2018,2545,103,4.047151277013753
18097341700,"Census Tract 3417, Marion County, Indiana",2018,2972,197,6.628532974427995
18097350300,"Census Tract 3503, Marion County, Indiana",2018,1863,301,16.15673644659152
18097351900,"Census Tract 3519, Marion County, Indiana",2018,1721,146,8.483439860546195
18097355400,"Census Tract 3554, Marion County, Indiana",2018,1958,418,21.348314606741575
18097355500,"Census Tract 3555, Marion County, Indiana",2018,2695,185,6.8645640074211505
18097356900,"Census Tract 3569, Marion County, Indiana",2018,1578,229,14.512040557667934
18097357200,"Census Tract 3572, Marion County, Indiana",2018,1468,143,9.741144414168938
18097358000,"Census Tract 3580, Marion County, Indiana",2018,1013,107,10.562685093780848
18097370202,"Census Tract 3702.02, Marion County, Indiana",2018,4183,446,10.662204159694
18097360302,"Census Tract 3603.02, Marion County, Indiana",2018,1593,73,4.58254865034526
18097361200,"Census Tract 3612, Marion County, Indiana",2018,2233,651,29.153605015673982
18097361300,"Census Tract 3613, Marion County, Indiana",2018,1866,168,9.003215434083602
18097380402,"Census Tract 3804.02, Marion County, Indiana",2018,3102,452,14.5712443584784
18097360201,"Census Tract 3602.01, Marion County, Indiana",2018,2453,228,9.294741133306156
18097360501,"Census Tract 3605.01, Marion County, Indiana",2018,3895,634,16.27727856225931
18097320303,"Census Tract 3203.03, Marion County, Indiana",2018,2448,1470,60.049019607843135
18097320902,"Census Tract 3209.02, Marion County, Indiana",2018,2306,694,30.095403295750216
18097321600,"Census Tract 3216, Marion County, Indiana",2018,3885,1733,44.60746460746461
18097340111,"Census Tract 3401.11, Marion County, Indiana",2018,2470,729,29.51417004048583
18097340112,"Census Tract 3401.12, Marion County, Indiana",2018,3429,825,24.059492563429572
18097340113,"Census Tract 3401.13, Marion County, Indiana",2018,2873,596,20.744865993734773
18097340114,"Census Tract 3401.14, Marion County, Indiana",2018,2844,848,29.817158931082982
18097340201,"Census Tract 3402.01, Marion County, Indiana",2018,2012,327,16.25248508946322
18097340202,"Census Tract 3402.02, Marion County, Indiana",2018,2781,677,24.343761236965122
18097340902,"Census Tract 3409.02, Marion County, Indiana",2018,3875,1178,30.4
18097341904,"Census Tract 3419.04, Marion County, Indiana",2018,1385,298,21.51624548736462
18097370301,"Census Tract 3703.01, Marion County, Indiana",2018,6516,1283,19.68999386126458
18097340901,"Census Tract 3409.01, Marion County, Indiana",2018,2418,625,25.847808105872623
18097341903,"Census Tract 3419.03, Marion County, Indiana",2018,3112,469,15.070694087403599
18097370302,"Census Tract 3703.02, Marion County, Indiana",2018,5570,1012,18.168761220825854
18097380403,"Census Tract 3804.03, Marion County, Indiana",2018,2966,441,14.868509777478085
18097321200,"Census Tract 3212, Marion County, Indiana",2018,3693,3013,81.58678581099377
18097330401,"Census Tract 3304.01, Marion County, Indiana",2018,4196,2487,59.27073403241182
18097330900,"Census Tract 3309, Marion County, Indiana",2018,3514,348,9.903244166192373
18097340101,"Census Tract 3401.01, Marion County, Indiana",2018,2511,726,28.91278375149343
18097340600,"Census Tract 3406, Marion County, Indiana",2018,3387,345,10.186005314437555
18097341100,"Census Tract 3411, Marion County, Indiana",2018,1448,131,9.046961325966851
18097342000,"Census Tract 3420, Marion County, Indiana",2018,4197,938,22.349297116988325
18097350800,"Census Tract 3508, Marion County, Indiana",2018,1093,64,5.85544373284538
18097351200,"Census Tract 3512, Marion County, Indiana",2018,1425,116,8.140350877192983
18097352100,"Census Tract 3521, Marion County, Indiana",2018,1343,135,10.052122114668652
18097356200,"Census Tract 3562, Marion County, Indiana",2018,3275,1121,34.229007633587784
18097357900,"Census Tract 3579, Marion County, Indiana",2018,2528,626,24.7626582278481
18097360101,"Census Tract 3601.01, Marion County, Indiana",2018,1465,78,5.324232081911263
18097360402,"Census Tract 3604.02, Marion County, Indiana",2018,1365,123,9.010989010989011
18097360700,"Census Tract 3607, Marion County, Indiana",2018,1494,715,47.85809906291834
18097360900,"Census Tract 3609, Marion County, Indiana",2018,3873,836,21.585334366124453
18097361000,"Census Tract 3610, Marion County, Indiana",2018,1696,908,53.5377358490566
18097310201,"Census Tract 3102.01, Marion County, Indiana",2018,2363,973,41.1764705882353
18097360301,"Census Tract 3603.01, Marion County, Indiana",2018,2211,191,8.638625056535504
18097360401,"Census Tract 3604.01, Marion County, Indiana",2018,3970,396,9.974811083123425
18097380501,"Census Tract 3805.01, Marion County, Indiana",2018,1741,255,14.646754738655945
18097321900,"Census Tract 3219, Marion County, Indiana",2018,2023,1494,73.85071675729115
18097322000,"Census Tract 3220, Marion County, Indiana",2018,2204,860,39.01996370235935
18097322700,"Census Tract 3227, Marion County, Indiana",2018,1613,443,27.464352138871668
18097340102,"Census Tract 3401.02, Marion County, Indiana",2018,2396,494,20.617696160267112
18097341000,"Census Tract 3410, Marion County, Indiana",2018,1327,494,37.226827430293895
18097351000,"Census Tract 3510, Marion County, Indiana",2018,1530,404,26.405228758169933
18097380404,"Census Tract 3804.04, Marion County, Indiana",2018,2686,626,23.3060312732688
18097390101,"Census Tract 3901.01, Marion County, Indiana",2018,5416,1623,29.966765140324963
18097390102,"Census Tract 3901.02, Marion County, Indiana",2018,3174,682,21.48708254568368
18097390404,"Census Tract 3904.04, Marion County, Indiana",2018,3897,1091,27.995894277649473
18097390405,"Census Tract 3904.05, Marion County, Indiana",2018,2874,1353,47.07724425887265
18097390500,"Census Tract 3905, Marion County, Indiana",2018,1560,183,11.73076923076923
18097390600,"Census Tract 3906, Marion County, Indiana",2018,3876,1474,38.02889576883385
18097390700,"Census Tract 3907, Marion County, Indiana",2018,1813,194,10.70049641478213
18097390800,"Census Tract 3908, Marion County, Indiana",2018,2397,296,12.348769294952023
18097390900,"Census Tract 3909, Marion County, Indiana",2018,2024,1042,51.48221343873518
18097391000,"Census Tract 3910, Marion County, Indiana",2018,3928,3025,77.0112016293279
18097390402,"Census Tract 3904.02, Marion County, Indiana",2018,7640,3041,39.803664921465966
18097321300,"Census Tract 3213, Marion County, Indiana",2018,1868,1389,74.3576017130621
18097330103,"Census Tract 3301.03, Marion County, Indiana",2018,3855,2441,63.320363164721144
18097330600,"Census Tract 3306, Marion County, Indiana",2018,3611,846,23.42841318194406
18097322600,"Census Tract 3226, Marion County, Indiana",2018,2279,341,14.962702939885915
18097321100,"Census Tract 3211, Marion County, Indiana",2018,2500,1399,55.96
18097320400,"Census Tract 3204, Marion County, Indiana",2018,2358,949,40.245971162001695
18097340800,"Census Tract 3408, Marion County, Indiana",2018,1193,308,25.81726739312657
18097351500,"Census Tract 3515, Marion County, Indiana",2018,1210,246,20.330578512396695
18097320903,"Census Tract 3209.03, Marion County, Indiana",2018,2671,376,14.077124672407338
18097360601,"Census Tract 3606.01, Marion County, Indiana",2018,3675,770,20.952380952380953
18097320106,"Census Tract 3201.06, Marion County, Indiana",2018,1458,878,60.21947873799726
18097322500,"Census Tract 3225, Marion County, Indiana",2018,1105,219,19.81900452488688
18097342200,"Census Tract 3422, Marion County, Indiana",2018,3294,245,7.437765634486946
18097355600,"Census Tract 3556, Marion County, Indiana",2018,1352,44,3.2544378698224854
18097310305,"Census Tract 3103.05, Marion County, Indiana",2018,3828,1009,26.35841170323929
18097322100,"Census Tract 3221, Marion County, Indiana",2018,1905,971,50.971128608923884
18097342300,"Census Tract 3423, Marion County, Indiana",2018,4069,258,6.340624231998034
18097353300,"Census Tract 3533, Marion County, Indiana",2018,1995,952,47.719298245614034
18097357100,"Census Tract 3571, Marion County, Indiana",2018,1384,477,34.46531791907515
18097361100,"Census Tract 3611, Marion County, Indiana",2018,2426,1241,51.15416323165705
18097370201,"Census Tract 3702.01, Marion County, Indiana",2018,2903,341,11.74646916982432
18097381002,"Census Tract 3810.02, Marion County, Indiana",2018,2050,610,29.75609756097561
18097390200,"Census Tract 3902, Marion County, Indiana",2018,2453,750,30.574806359559723
18097390403,"Census Tract 3904.03, Marion County, Indiana",2018,6351,2639,41.55251141552512
18097310103,"Census Tract 3101.03, Marion County, Indiana",2018,5116,3079,60.183737294761535
18097310105,"Census Tract 3101.05, Marion County, Indiana",2018,2552,992,38.87147335423197
18097310108,"Census Tract 3101.08, Marion County, Indiana",2018,2640,1734,65.68181818181819
18097320203,"Census Tract 3202.03, Marion County, Indiana",2018,2488,1367,54.943729903536976
18097320500,"Census Tract 3205, Marion County, Indiana",2018,2205,1309,59.36507936507937
18097320901,"Census Tract 3209.01, Marion County, Indiana",2018,4420,2375,53.73303167420814
18097322400,"Census Tract 3224, Marion County, Indiana",2018,2136,902,42.22846441947566
18097352400,"Census Tract 3524, Marion County, Indiana",2018,2109,233,11.047889995258416
18097352700,"Census Tract 3527, Marion County, Indiana",2018,1732,334,19.28406466512702
18097330700,"Census Tract 3307, Marion County, Indiana",2018,4205,263,6.254458977407848
18097350100,"Census Tract 3501, Marion County, Indiana",2018,944,144,15.254237288135593
18097340400,"Census Tract 3404, Marion County, Indiana",2018,2118,230,10.859301227573182
18097342400,"Census Tract 3424, Marion County, Indiana",2018,1033,34,3.291384317521781
